User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
50,3,2013,11,13,20:11,125.73,Swipe Transaction,7911967984720722416,Yorba Linda,CA,92885.0,5812,,No
378,3,2013,11,13,21:47,176.98,Swipe Transaction,-321552537169833793,Yorba Linda,CA,92886.0,5813,,No
4,3,2013,11,14,20:13,1.0,Swipe Transaction,7911967984720722416,Yorba Linda,CA,92885.0,5812,,No
76,3,2013,11,16,20:07,1.0,Swipe Transaction,7911967984720722416,Yorba Linda,CA,92885.0,5812,,No
159,3,2013,11,18,03:01,382.7,Swipe Transaction,-7807051024009846392,Gilroy,CA,95020.0,3684,,No
207,3,2013,11,18,03:25,72.08,Swipe Transaction,-7807051024009846392,Gilroy,CA,95020.0,3684,,No
256,3,2013,11,19,06:29,1.0,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
204,3,2013,11,20,06:07,3.75,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
254,3,2013,11,20,06:48,44.98,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
437,3,2013,11,20,08:13,90.6,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
10,3,2013,11,21,06:04,192.37,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
436,3,2013,11,22,06:14,230.19,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
7,3,2013,11,22,06:49,19.52,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
408,3,2013,11,22,10:41,41.5,Swipe Transaction,-7232193519160172381,La Verne,CA,91750.0,7542,,No
423,3,2013,11,22,17:48,102.9,Online Transaction,-521141999023077663,ONLINE,,,5815,,No
31,3,2013,11,23,06:37,27.96,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
471,3,2013,11,24,12:58,192.4,Swipe Transaction,-7682041491343894633,La Verne,CA,91750.0,7996,,No
27,3,2013,11,24,14:36,301.56,Swipe Transaction,6130287678940178238,La Verne,CA,91750.0,5651,,No
205,3,2013,11,24,20:07,92.0,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
492,3,2013,11,26,06:20,118.32,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
386,3,2013,11,26,16:38,39.96,Swipe Transaction,6130287678940178238,La Verne,CA,91750.0,5651,,No
227,3,2013,11,27,12:44,118.95,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
127,3,2013,11,27,12:53,1.0,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
254,3,2013,11,27,12:58,8.84,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
474,3,2013,11,28,06:13,1.0,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
211,3,2013,11,28,06:35,160.1,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
238,3,2013,11,29,13:08,209.19,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
206,3,2013,11,30,06:11,178.5,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
317,3,2013,11,30,09:46,98.22,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
282,3,2013,11,30,13:12,63.33,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
244,3,2013,11,30,14:07,82.23,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
44,3,2013,12,1,13:31,2.83,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
104,3,2013,12,2,06:38,170.81,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
347,3,2013,12,3,06:29,180.02,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
280,3,2013,12,4,06:14,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
233,3,2013,12,4,13:20,10.11,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
188,3,2013,12,5,11:29,1.0,Swipe Transaction,190253443608377572,Rome,Italy,,3359,,No
43,3,2013,12,5,17:10,68.36,Online Transaction,333722291367506728,ONLINE,,,4722,,No
493,3,2013,12,6,19:59,88.32,Swipe Transaction,-7052069146128772826,Rome,Italy,,5814,,No
224,3,2013,12,7,06:25,95.87,Swipe Transaction,9057735476014445185,Rome,Italy,,5311,,No
429,3,2013,12,8,06:22,1.0,Swipe Transaction,-1642303950890406395,Rome,Italy,,5912,Insufficient Balance,No
141,3,2013,12,9,06:11,27.44,Swipe Transaction,-1642303950890406395,Rome,Italy,,5912,,No
135,3,2013,12,9,13:16,27.59,Swipe Transaction,8919682822789039434,Rome,Italy,,5814,,No
175,3,2013,12,10,06:25,152.81,Swipe Transaction,-1642303950890406395,Rome,Italy,,5912,,No
141,3,2013,12,10,06:43,4.82,Swipe Transaction,-727612092139916043,Rome,Italy,,5411,,No
448,3,2013,12,12,19:43,94.83,Swipe Transaction,-3158720288100679142,Rome,Italy,,5812,,No
79,3,2013,12,14,06:20,29.46,Swipe Transaction,-245178307025547046,Rome,Italy,,5311,,No
81,3,2013,12,16,06:16,73.76,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
134,3,2013,12,17,06:21,171.21,Swipe Transaction,6998358937427405121,Rome,Italy,,5411,,No
206,3,2013,12,17,07:01,1.0,Swipe Transaction,9057735476014445185,Rome,Italy,,5311,,No
343,3,2013,12,17,21:59,1.0,Swipe Transaction,-7518699381024305844,Rome,Italy,,5813,,No
176,3,2013,12,18,06:02,1.0,Swipe Transaction,6998358937427405121,Rome,Italy,,5411,,No
382,3,2013,12,18,13:03,125.94,Swipe Transaction,-5162038175624867091,Rome,Italy,,5541,,No
242,3,2013,12,18,13:11,1.0,Swipe Transaction,-5162038175624867091,Rome,Italy,,5541,,No
54,3,2013,12,18,13:28,29.1,Swipe Transaction,-5162038175624867091,Rome,Italy,,5541,,No
140,3,2013,12,19,13:14,129.08,Swipe Transaction,-5162038175624867091,Rome,Italy,,5541,,No
456,3,2013,12,20,01:13,159.07,Online Transaction,333722291367506728,ONLINE,,,4722,,No
439,3,2013,12,20,01:29,178.67,Online Transaction,333722291367506728,ONLINE,,,4722,,No
55,3,2013,12,20,03:09,137.65,Swipe Transaction,190253443608377572,Rome,Italy,,3359,,No
14,3,2013,12,20,03:20,1.0,Swipe Transaction,190253443608377572,Rome,Italy,,3359,,No
184,3,2013,12,20,06:17,227.83,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
313,3,2013,12,21,06:22,9.37,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
418,3,2013,12,22,09:46,35.66,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
87,3,2013,12,23,06:23,89.71,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
96,3,2013,12,23,17:55,114.06,Online Transaction,6455213054093379528,ONLINE,,,5815,,No
143,3,2013,12,24,20:01,213.46,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
7,3,2013,12,25,06:13,35.95,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
476,3,2013,12,25,20:08,122.78,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
214,3,2013,12,25,20:17,36.43,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
172,3,2013,12,26,07:09,227.93,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
222,3,2013,12,27,06:33,126.79,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
39,3,2013,12,27,06:46,200.66,Swipe Transaction,4029529561989901847,La Verne,CA,91750.0,7995,,No
496,3,2013,12,29,06:09,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
181,3,2013,12,30,06:11,42.09,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
269,3,2013,12,31,06:26,111.49,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
186,3,2013,12,31,10:23,202.02,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
244,3,2014,1,1,06:11,175.21,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
477,3,2014,1,1,12:48,218.76,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
308,3,2014,1,1,16:53,205.12,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
230,3,2014,1,1,20:11,156.91,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,,No
382,3,2014,1,2,06:17,103.32,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
154,3,2014,1,4,06:06,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
174,3,2014,1,4,13:14,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
335,3,2014,1,4,13:22,100.83,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
114,3,2014,1,4,13:29,158.96,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
389,3,2014,1,4,20:00,1.0,Online Transaction,1108327803852946055,ONLINE,,,4899,,No
310,3,2014,1,5,06:56,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
480,3,2014,1,6,16:55,3.06,Swipe Transaction,-86825621511712373,La Verne,CA,91750.0,7230,,No
299,3,2014,1,6,20:13,74.1,Swipe Transaction,-5023497618971072366,Mira Loma,CA,91752.0,5812,Insufficient Balance,No
17,3,2014,1,7,06:01,99.02,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
271,3,2014,1,7,06:34,182.85,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
11,3,2014,1,8,06:16,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
403,3,2014,1,10,06:14,119.68,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
300,3,2014,1,10,06:49,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
191,3,2014,1,12,06:10,161.8,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
231,3,2014,1,12,06:27,48.9,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
442,3,2014,1,14,10:59,1.0,Swipe Transaction,8080934608468946743,Monterey Park,CA,91754.0,5310,,No
92,3,2014,1,14,20:12,32.57,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
477,3,2014,1,15,06:27,1.0,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
217,3,2014,1,16,06:11,98.07,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
277,3,2014,1,17,06:02,143.66,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
352,3,2014,1,18,05:28,178.55,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
486,3,2014,1,18,05:40,45.71,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
302,3,2014,1,18,06:13,209.12,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
28,3,2014,1,18,09:32,88.09,Swipe Transaction,-86825621511712373,La Verne,CA,91750.0,7230,,No
469,3,2014,1,18,13:10,198.59,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
300,3,2014,1,18,20:39,76.7,Online Transaction,-2392212127717286832,ONLINE,,,4899,,No
76,3,2014,1,19,05:44,70.38,Swipe Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,Insufficient Balance,No
8,3,2014,1,19,05:45,139.75,Swipe Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No
23,3,2014,1,19,06:18,116.57,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
14,3,2014,1,20,06:13,42.69,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
163,3,2014,1,20,07:26,189.18,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
12,3,2014,1,21,15:14,8.19,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
346,3,2014,1,22,06:01,139.75,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
171,3,2014,1,22,13:16,135.98,Swipe Transaction,1878448597312197393,La Verne,CA,91750.0,5310,,No
356,3,2014,1,23,06:10,181.41,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
326,3,2014,1,23,16:44,183.09,Swipe Transaction,838425044734233142,Mira Loma,CA,91752.0,4814,,No
199,3,2014,1,24,06:18,74.58,Online Transaction,7035602569409149834,ONLINE,,,5311,,No
484,3,2014,1,24,10:10,92.99,Swipe Transaction,7945328079774550558,La Verne,CA,91750.0,4900,,No
488,3,2014,1,25,06:24,87.24,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
461,3,2014,1,25,16:53,239.76,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
377,3,2014,1,28,06:24,145.96,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
75,3,2014,1,28,10:27,179.62,Swipe Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
163,3,2014,1,28,20:17,68.66,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
371,3,2014,1,29,06:23,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
60,3,2014,1,29,13:10,10.01,Swipe Transaction,-6154654009609542161,La Verne,CA,91750.0,8041,,No
487,3,2014,1,31,06:26,176.94,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
464,3,2014,1,31,06:35,27.48,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
423,3,2014,2,1,06:04,363.99,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,,No
244,3,2014,2,1,09:37,55.41,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
476,3,2014,2,2,11:58,120.27,Swipe Transaction,6666504894937430109,La Verne,CA,91750.0,5499,,No
381,3,2014,2,3,08:58,120.12,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
154,3,2014,2,5,06:20,105.56,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
256,3,2014,2,6,06:11,1.0,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
243,3,2014,2,7,06:00,111.41,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
161,3,2014,2,7,06:55,110.66,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
67,3,2014,2,8,06:26,64.52,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
343,3,2014,2,8,10:34,248.84,Swipe Transaction,9137769173591184401,La Verne,CA,91750.0,7210,,No
276,3,2014,2,9,06:01,1.0,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
160,3,2014,2,10,11:35,1.0,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
390,3,2014,2,10,23:07,154.77,Swipe Transaction,4552887027432897467,Oakland,CA,94606.0,3596,,No
448,3,2014,2,11,06:10,82.71,Swipe Transaction,97032797689821735,Hawthorne,CA,90250.0,5411,,No
488,3,2014,2,11,20:00,14.77,Swipe Transaction,838425044734233142,Hawthorne,CA,90250.0,4814,,No
258,3,2014,2,12,06:30,106.89,Swipe Transaction,4203714214008077681,Hawthorne,CA,90250.0,5912,,No
491,3,2014,2,12,20:13,172.39,Swipe Transaction,-4534603528863745258,Hawthorne,CA,90250.0,5812,,No
306,3,2014,2,14,20:23,1.0,Swipe Transaction,4552887027432897467,Oakland,CA,94606.0,3596,,No
334,3,2014,2,14,20:27,152.12,Swipe Transaction,-4500542936415012428,La Verne,CA,91750.0,5814,,No
94,3,2014,2,14,20:28,118.53,Swipe Transaction,4552887027432897467,Oakland,CA,94606.0,3596,,No
437,3,2014,2,16,06:51,70.51,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
463,3,2014,2,17,06:07,111.22,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
457,3,2014,2,18,06:48,112.67,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
245,3,2014,2,20,06:05,137.3,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
220,3,2014,2,20,13:09,5.76,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
122,3,2014,2,20,13:17,183.37,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
186,3,2014,2,20,13:17,175.21,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
261,3,2014,2,21,06:05,177.74,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
412,3,2014,2,22,09:03,1.0,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
272,3,2014,2,23,20:08,188.24,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
372,3,2014,2,24,06:14,58.57,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
59,3,2014,2,24,06:55,135.66,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
405,3,2014,2,25,06:10,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
407,3,2014,2,25,19:59,31.63,Online Transaction,4241336128694185533,ONLINE,,,4814,,No
124,3,2014,2,26,13:29,162.19,Swipe Transaction,1878448597312197393,La Verne,CA,91750.0,5310,,No
336,3,2014,2,27,07:07,135.25,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
340,3,2014,3,1,06:57,1.0,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
50,3,2014,3,2,06:39,148.47,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
177,3,2014,3,2,06:52,20.24,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,Insufficient Balance,No
138,3,2014,3,2,13:18,67.37,Swipe Transaction,-794809796539996541,Mableton,GA,30126.0,5814,,No
439,3,2014,3,2,14:24,1.0,Swipe Transaction,-6380232772327219248,Villa Rica,GA,30180.0,3393,,No
326,3,2014,3,3,06:06,119.6,Swipe Transaction,2027553650310142703,Mableton,GA,30126.0,5541,,No
169,3,2014,3,3,13:27,183.36,Swipe Transaction,-2286768533275454563,Mableton,GA,30126.0,4900,,No
38,3,2014,3,5,06:21,166.01,Swipe Transaction,-2646423167124001708,Mableton,GA,30126.0,5912,,No
68,3,2014,3,6,06:04,12.39,Swipe Transaction,6091778774361517457,Mableton,GA,30126.0,5411,,No
235,3,2014,3,6,17:06,86.22,Swipe Transaction,595640555568051652,Mableton,GA,30126.0,5651,,No
47,3,2014,3,7,06:59,1.0,Swipe Transaction,6091778774361517457,Mableton,GA,30126.0,5411,,No
380,3,2014,3,8,13:08,207.09,Swipe Transaction,5153124891222632189,Mableton,GA,30126.0,5411,,No
56,3,2014,3,9,16:48,91.81,Swipe Transaction,-6761066196029841443,Powder Springs,GA,30127.0,5310,,No
276,3,2014,3,10,06:21,145.88,Swipe Transaction,-2646423167124001708,Mableton,GA,30126.0,5912,,No
337,3,2014,3,10,12:55,107.24,Swipe Transaction,-4530600671233798827,Douglasville,GA,30134.0,5812,,No
98,3,2014,3,11,17:02,36.52,Online Transaction,-2042049018365856408,ONLINE,,,5815,,No
403,3,2014,3,11,20:40,42.71,Swipe Transaction,6698459923198770712,Kennesaw,GA,30144.0,4814,,No
14,3,2014,3,12,06:25,129.23,Swipe Transaction,5153124891222632189,Mableton,GA,30126.0,5411,,No
324,3,2014,3,15,03:50,230.45,Swipe Transaction,5237739159769445856,Las Vegas,NV,89148.0,3775,,No
460,3,2014,3,15,06:28,60.79,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
178,3,2014,3,15,08:35,190.8,Swipe Transaction,-6380232772327219248,Villa Rica,GA,30180.0,3393,,No
331,3,2014,3,15,08:44,169.25,Swipe Transaction,-6380232772327219248,Villa Rica,GA,30180.0,3393,,No
61,3,2014,3,16,06:48,62.81,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
118,3,2014,3,17,07:12,184.46,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
468,3,2014,3,17,14:28,177.52,Swipe Transaction,-8129520121141002186,La Verne,CA,91750.0,5211,,No
36,3,2014,3,18,06:30,1.0,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
133,3,2014,3,18,09:51,150.3,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No
454,3,2014,3,18,10:54,199.91,Swipe Transaction,-86825621511712373,La Verne,CA,91750.0,7230,,No
25,3,2014,3,18,20:00,1.0,Swipe Transaction,-1605794445852049456,La Verne,CA,91750.0,5812,,No
489,3,2014,3,19,06:12,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
495,3,2014,3,20,06:05,108.0,Swipe Transaction,-4282466774399734331,Mira Loma,CA,91752.0,4829,,No
7,3,2014,3,20,13:30,225.46,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
456,3,2014,3,20,13:45,1.0,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
474,3,2014,3,20,13:49,1.0,Swipe Transaction,-1288082279022882052,La Verne,CA,91750.0,5499,,No
3,3,2014,3,21,06:02,51.32,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
20,3,2014,3,21,13:55,39.37,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
414,3,2014,3,22,06:22,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
148,3,2014,3,22,09:50,40.11,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
487,3,2014,3,23,06:13,120.07,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
24,3,2014,3,26,06:27,249.25,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
486,3,2014,3,26,10:22,138.3,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
142,3,2014,3,27,06:19,159.26,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
244,3,2014,3,27,09:34,1.0,Swipe Transaction,4055257078481058705,La Verne,CA,91750.0,7538,,No
418,3,2014,3,28,06:26,82.08,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
432,3,2014,3,28,22:10,71.3,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
42,3,2014,3,29,06:04,118.11,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,Insufficient Balance,No
424,3,2014,3,29,06:28,141.32,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
292,3,2014,3,29,06:54,171.83,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
184,3,2014,3,31,20:09,92.91,Online Transaction,-8338381919281017248,ONLINE,,,4899,,No
41,3,2014,4,1,06:21,45.36,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
430,3,2014,4,1,13:09,195.07,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
91,3,2014,4,1,13:23,152.32,Online Transaction,-9092677072201095172,ONLINE,,,4900,,No
316,3,2014,4,2,06:02,143.15,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
397,3,2014,4,3,05:52,86.8,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
323,3,2014,4,5,06:03,194.4,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
52,3,2014,4,6,06:30,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
83,3,2014,4,7,06:05,166.7,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
33,3,2014,4,8,06:01,166.27,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
75,3,2014,4,8,06:59,12.98,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
352,3,2014,4,8,13:48,31.86,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
407,3,2014,4,9,06:00,1.0,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
403,3,2014,4,9,10:02,133.91,Swipe Transaction,1913477460590765860,La Verne,CA,91750.0,5300,,No
196,3,2014,4,9,14:27,1.0,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
485,3,2014,4,10,06:23,109.3,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
285,3,2014,4,11,06:56,24.72,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
87,3,2014,4,11,13:31,5.83,Swipe Transaction,-7146670748125200898,Monterey Park,CA,91755.0,5970,,No
234,3,2014,4,12,13:17,1.0,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
231,3,2014,4,12,13:25,14.23,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
6,3,2014,4,12,13:26,212.71,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
291,3,2014,4,12,19:35,28.54,Swipe Transaction,-811651038065591449,La Verne,CA,91750.0,6300,,No
37,3,2014,4,14,06:46,126.15,Swipe Transaction,-5475680618560174533,Monterey Park,CA,91755.0,5942,,No
463,3,2014,4,15,09:52,1.0,Swipe Transaction,3952145593743244256,La Verne,CA,91750.0,7538,,No
51,3,2014,4,16,08:28,178.09,Swipe Transaction,-3650057525483423997,Richgrove,CA,93261.0,3007,,No
142,3,2014,4,16,09:12,142.03,Swipe Transaction,-3345936507911876459,La Verne,CA,91750.0,7538,,No
429,3,2014,4,17,06:53,70.66,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,Technical Glitch,No
406,3,2014,4,18,06:28,110.04,Swipe Transaction,-245178307025547046,La Verne,CA,91750.0,5311,Insufficient Balance,No
395,3,2014,4,19,06:04,117.39,Swipe Transaction,5817218446178736267,La Verne,CA,91750.0,5912,,No
220,3,2014,4,20,13:01,4.39,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
427,3,2014,4,21,06:04,20.47,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
239,3,2014,4,22,06:27,168.84,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
142,3,2014,4,23,06:24,222.72,Swipe Transaction,-34551508091458520,La Verne,CA,91750.0,5912,,No
348,3,2014,4,23,07:14,102.76,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
492,3,2014,4,23,13:21,149.53,Swipe Transaction,2027553650310142703,Mira Loma,CA,91752.0,5541,,No
362,3,2014,4,24,06:12,193.4,Online Transaction,-7421093378627544099,ONLINE,,,5311,,No
381,3,2014,4,26,06:11,62.35,Swipe Transaction,-727612092139916043,Monterey Park,CA,91754.0,5411,,No
48,3,2014,4,26,06:34,83.62,Swipe Transaction,4060646732831064559,La Verne,CA,91750.0,5411,,No
276,3,2014,4,26,13:52,151.39,Swipe Transaction,3527213246127876953,La Verne,CA,91750.0,5300,,No
270,3,2014,4,26,19:24,277.29,Swipe Transaction,1878448597312197393,La Verne,CA,91750.0,5310,,No
